record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating,review_count,delivery_time,collection_type
1455,2025-05-25,Mumbai,Noodles,Street Food,Veg,158,346,188,119,Food Junction,Zomato,4.2,19658,44,Synthetic
1456,2025-02-12,Bangalore,Uttapam,South Indian,Veg,115,285,170,148,Spice Hub,Zomato,3.8,18190,26,Synthetic
1457,2025-06-12,Bangalore,Veg Burger,Fast Food,Veg,74,111,38,51,Paradise,Zomato,3.9,11268,45,Synthetic
1458,2025-06-07,Hyderabad,Veg Pulao,Rice,Veg,105,154,50,48,Pista House,Magicpin,3.8,15185,55,Synthetic
1459,2025-07-23,Chennai,Momos,Street Food,Veg,42,80,38,92,Street Treats,Magicpin,3.9,3378,23,Synthetic
1460,2025-02-11,Mumbai,Paneer Biryani,Biryani,Veg,215,396,181,84,Tasty Corner,Swiggy,4.0,6532,49,Synthetic
1461,2025-02-03,Mumbai,Tea,Beverage,Veg,16,37,20,125,Pista House,Zomato,3.9,3789,32,Synthetic
1462,2025-12-19,Mumbai,Paneer Biryani,Biryani,Veg,236,574,338,143,Shah Ghouse,Swiggy,4.0,4093,49,Synthetic
1463,2025-05-15,Kolkata,Plain Dosa,South Indian,Veg,56,130,74,133,Paradise,Zomato,4.4,7978,29,Synthetic
1464,2025-02-08,Hyderabad,Sandwich,Fast Food,Veg,59,109,49,83,Cafe Delight,Magicpin,3.8,6495,19,Synthetic
1465,2025-06-07,Kolkata,Noodles,Street Food,Veg,115,145,30,26,Pista House,Zomato,4.2,2502,56,Synthetic
1466,2025-04-18,Delhi,Upma,South Indian,Veg,43,105,62,142,Street Treats,Swiggy,3.6,3357,41,Synthetic
1467,2025-11-12,Bangalore,Pani Puri,Street Food,Veg,57,74,17,30,Urban Bites,Zomato,4.2,9461,31,Synthetic
1468,2025-01-01,Bangalore,Upma,South Indian,Veg,36,57,21,59,Street Treats,Zomato,4.3,5890,40,Synthetic
1469,2025-06-14,Mumbai,Noodles,Street Food,Veg,115,243,128,112,Tasty Corner,Swiggy,4.5,14832,26,Synthetic
1470,2025-05-01,Mumbai,Fried Rice,Rice,Veg,102,209,107,105,Cafe Delight,Swiggy,4.1,16637,50,Synthetic
1471,2025-08-06,Delhi,Uttapam,South Indian,Veg,108,152,44,40,Cafe Delight,Swiggy,4.0,4866,24,Synthetic
1472,2025-10-15,Kolkata,Coffee,Beverage,Veg,45,105,60,134,Paradise,Zomato,4.5,1923,24,Synthetic
1473,2025-04-06,Hyderabad,French Fries,Fast Food,Veg,106,217,111,105,Shah Ghouse,Swiggy,3.7,18047,54,Synthetic
1474,2025-06-16,Chennai,Chicken Biryani,Biryani,Non-Veg,320,570,251,78,Food Junction,Zomato,4.8,14211,56,Synthetic
1475,2025-09-08,Chennai,Veg Puff,Bakery,Veg,48,98,50,103,Tasty Corner,Magicpin,3.9,17828,44,Synthetic
1476,2025-03-25,Kolkata,Chicken Fried Rice,Rice,Non-Veg,210,317,107,51,Spice Hub,Magicpin,3.8,2416,45,Synthetic
1477,2025-09-10,Mumbai,Grilled Sandwich,Fast Food,Veg,155,328,174,112,Paradise,Swiggy,4.5,8795,31,Synthetic
1478,2025-11-30,Delhi,Coffee,Beverage,Veg,29,67,38,132,Paradise,Swiggy,4.4,413,29,Synthetic
1479,2025-03-15,Hyderabad,Masala Dosa,South Indian,Veg,115,269,154,133,Spice Hub,Magicpin,4.1,17362,24,Synthetic
1480,2025-10-14,Hyderabad,Plain Dosa,South Indian,Veg,59,78,19,32,Cafe Delight,Swiggy,4.2,1600,60,Synthetic
1481,2025-04-27,Hyderabad,Paneer Biryani,Biryani,Veg,202,341,139,69,Cafe Delight,Swiggy,3.8,6427,47,Synthetic
1482,2025-06-04,Kolkata,Uttapam,South Indian,Veg,95,225,130,136,Food Junction,Zomato,3.8,9554,18,Synthetic
1483,2025-07-25,Mumbai,Chicken Biryani,Biryani,Non-Veg,223,522,299,134,Food Junction,Swiggy,3.7,19588,21,Synthetic
1484,2025-10-29,Mumbai,Uttapam,South Indian,Veg,130,257,128,98,Food Junction,Swiggy,4.6,9179,26,Synthetic
1485,2025-09-03,Delhi,Chicken Fried Rice,Rice,Non-Veg,164,313,148,90,Tasty Corner,Swiggy,4.7,1701,42,Synthetic
1486,2025-10-28,Delhi,Grilled Sandwich,Fast Food,Veg,123,171,48,39,Cafe Delight,Zomato,4.8,8883,60,Synthetic
1487,2025-09-17,Mumbai,Upma,South Indian,Veg,39,64,26,67,Paradise,Zomato,3.7,5316,60,Synthetic
1488,2025-05-31,Delhi,French Fries,Fast Food,Veg,106,158,52,49,Food Junction,Zomato,4.0,1272,57,Synthetic
1489,2025-01-08,Mumbai,Upma,South Indian,Veg,45,78,33,73,Spice Hub,Swiggy,4.1,6104,25,Synthetic
1490,2025-04-13,Delhi,Tea,Beverage,Veg,19,42,23,124,Urban Bites,Zomato,3.6,4893,18,Synthetic
1491,2025-12-31,Hyderabad,Noodles,Street Food,Veg,74,138,64,87,Pista House,Magicpin,4.2,11064,41,Synthetic
1492,2025-12-21,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,204,494,290,142,Mehfil,Magicpin,4.0,12779,24,Synthetic
1493,2025-02-18,Mumbai,Uttapam,South Indian,Veg,85,165,80,95,Street Treats,Magicpin,4.8,11350,29,Synthetic
1494,2025-04-06,Delhi,Chicken Fried Rice,Rice,Non-Veg,198,386,188,95,Paradise,Swiggy,3.6,7757,55,Synthetic
1495,2025-10-24,Hyderabad,Momos,Street Food,Veg,107,218,111,104,Food Junction,Magicpin,4.3,19882,48,Synthetic
1496,2025-03-05,Mumbai,Pani Puri,Street Food,Veg,46,62,16,35,Street Treats,Swiggy,3.7,17871,48,Synthetic
1497,2025-11-06,Hyderabad,Veg Burger,Fast Food,Veg,145,254,109,75,Spice Hub,Swiggy,3.5,15607,35,Synthetic
1498,2025-03-26,Kolkata,Chicken Burger,Fast Food,Non-Veg,145,208,62,43,Street Treats,Zomato,4.3,11433,21,Synthetic
1499,2025-01-09,Bangalore,Sandwich,Fast Food,Veg,78,139,61,78,Mehfil,Swiggy,3.7,12669,21,Synthetic
1500,2025-09-15,Kolkata,Uttapam,South Indian,Veg,115,193,77,67,Urban Bites,Zomato,4.9,8511,51,Synthetic
